STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,RAPE
GUJARAT,PALANPUR,2012,44,32,49
GUJARAT,PANCHMAHAL,2012,54,16,5
GUJARAT,PATAN,2012,18,15,7
GUJARAT,PORBANDAR,2012,18,8,10
GUJARAT,RAJKOT COMMR.,2012,41,28,11
GUJARAT,RAJKOT RURAL,2012,48,21,20
GUJARAT,SURAT COMMR.,2012,98,26,40
GUJARAT,SURAT RURAL,2012,55,16,13
GUJARAT,SURENDRANAGAR,2012,40,26,19
GUJARAT,TAPI,2012,11,4,5
GUJARAT,VADODARA COMMR.,2012,29,34,11
GUJARAT,VADODARA RURAL,2012,74,6,15
GUJARAT,VALSAD,2012,21,14,12
GUJARAT,W.RLY AHMEDABAD,2012,3,3,1
GUJARAT,W.RLY VADODARA,2012,5,0,0
GUJARAT,TOTAL,2012,1126,557,473
HARYANA,AMBALA RURAL,2012,13,15,11
HARYANA,AMBALA URBAN,2012,15,16,21
HARYANA,BHIWANI,2012,81,48,28
HARYANA,FARIDABAD,2012,72,50,47
HARYANA,FATEHABAD,2012,17,23,15
HARYANA,GRP,2012,21,6,1
HARYANA,GURGAON,2012,82,66,44
HARYANA,HISSAR,2012,76,67,44
HARYANA,JHAJJAR,2012,64,50,20
HARYANA,JIND,2012,50,36,34
HARYANA,KAITHAL,2012,31,20,18
HARYANA,KARNAL,2012,59,60,63
HARYANA,KURUKSHETRA,2012,26,38,25
HARYANA,MAHENDRAGARH,2012,39,28,14
HARYANA,MEWAT,2012,12,52,50
HARYANA,PALWAL,2012,43,67,32
HARYANA,PANCHKULA,2012,15,10,18
HARYANA,PANIPAT,2012,47,28,35
HARYANA,REWARI,2012,31,40,24
HARYANA,ROHTAK,2012,60,63,37
HARYANA,SIRSA,2012,27,26,30
HARYANA,SONIPAT,2012,86,67,32
HARYANA,YAMUNANAGAR,2012,24,34,25
HARYANA,TOTAL,2012,991,910,668
HIMACHAL PRADESH,BADDIPOLICEDIST,2012,7,4,12
HIMACHAL PRADESH,BILASPUR,2012,8,8,12
HIMACHAL PRADESH,CHAMBA,2012,7,0,10
HIMACHAL PRADESH,CID,2012,0,0,0
HIMACHAL PRADESH,G.R.P.,2012,0,1,0
HIMACHAL PRADESH,HAMIRPUR,2012,6,5,8
HIMACHAL PRADESH,KANGRA,2012,24,8,26
HIMACHAL PRADESH,KINNAUR,2012,2,1,6
HIMACHAL PRADESH,KULLU,2012,9,3,22
HIMACHAL PRADESH,LAHAUL-SPITI,2012,0,0,2
HIMACHAL PRADESH,MANDI,2012,15,6,28
HIMACHAL PRADESH,SHIMLA,2012,18,6,23
HIMACHAL PRADESH,SIRMAUR,2012,8,4,17
HIMACHAL PRADESH,SOLAN,2012,3,5,9
HIMACHAL PRADESH,UNA,2012,6,2,8
HIMACHAL PRADESH,TOTAL,2012,113,53,183
JAMMU & KASHMIR,ANANTNAG,2012,1,22,14
JAMMU & KASHMIR,AWANTIPORA,2012,1,2,4
JAMMU & KASHMIR,BANDIPORA,2012,7,5,6
JAMMU & KASHMIR,BARAMULLA,2012,6,27,12
JAMMU & KASHMIR,BUDGAM,2012,3,11,7
JAMMU & KASHMIR,CRIME JAMMU,2012,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2012,0,0,0
JAMMU & KASHMIR,DODA,2012,5,13,16
JAMMU & KASHMIR,GANDERBAL,2012,2,8,9
JAMMU & KASHMIR,HANDWARA,2012,6,20,6
JAMMU & KASHMIR,JAMMU,2012,13,80,39
JAMMU & KASHMIR,KARGIL,2012,1,2,1
JAMMU & KASHMIR,KATHUA,2012,6,26,20
JAMMU & KASHMIR,KISHTWAR,2012,3,11,6
JAMMU & KASHMIR,KULGAM,2012,10,6,15
JAMMU & KASHMIR,KUPWARA,2012,3,21,15
JAMMU & KASHMIR,LEH,2012,2,2,3
JAMMU & KASHMIR,POONCH,2012,5,32,9
JAMMU & KASHMIR,PULWAMA,2012,3,6,3
JAMMU & KASHMIR,RAILWAYS JAMMU,2012,0,2,0
JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,0,0,0
JAMMU & KASHMIR,RAILWAYS KATRA,2012,0,0,0
JAMMU & KASHMIR,RAJOURI,2012,9,36,32
JAMMU & KASHMIR,RAMBAN,2012,2,10,7
JAMMU & KASHMIR,REASI,2012,5,21,12
JAMMU & KASHMIR,SAMBA,2012,5,20,8
JAMMU & KASHMIR,SHOPIAN,2012,2,22,3
JAMMU & KASHMIR,SOPORE,2012,6,42,7
JAMMU & KASHMIR,SRINAGAR,2012,13,45,19
JAMMU & KASHMIR,UDHAMPUR,2012,5,19,30
JAMMU & KASHMIR,TOTAL,2012,124,511,303
JHARKHAND,BOKARO,2012,61,11,46
JHARKHAND,CHAIBASA,2012,144,49,34
JHARKHAND,CHATRA,2012,53,20,15
JHARKHAND,DEOGHAR,2012,58,101,38
JHARKHAND,DHANBAD,2012,69,18,41
JHARKHAND,DHANBAD RLY.,2012,5,0,2
JHARKHAND,DUMKA,2012,66,34,29
JHARKHAND,GARHWA,2012,85,44,43
JHARKHAND,GIRIDIH,2012,72,92,37
JHARKHAND,GODDA,2012,49,0,22
JHARKHAND,GUMLA,2012,192,45,36
JHARKHAND,HAZARIBAGH,2012,68,31,42
JHARKHAND,JAMSHEDPUR,2012,85,25,56
JHARKHAND,JAMSHEDPUR RLY.,2012,7,0,1
JHARKHAND,JAMTARA,2012,21,8,27
JHARKHAND,KHUNTI,2012,106,19,8
JHARKHAND,KODERMA,2012,17,55,8
JHARKHAND,LATEHAR,2012,46,20,15
JHARKHAND,LOHARDAGGA,2012,36,19,23
JHARKHAND,PAKUR,2012,38,10,53
JHARKHAND,PALAMU,2012,70,61,26
JHARKHAND,RAMGARH,2012,27,9,26
JHARKHAND,RANCHI,2012,145,77,52
JHARKHAND,SAHEBGANJ,2012,57,44,65
JHARKHAND,SARAIKELA,2012,51,22,35
JHARKHAND,SIMDEGA,2012,66,28,32
JHARKHAND,TOTAL,2012,1694,842,812
KARNATAKA,BAGALKOT,2012,51,43,11
KARNATAKA,BANGALORE COMMR.,2012,266,454,90
KARNATAKA,BANGALORE RURAL,2012,93,57,31
KARNATAKA,BELGAUM,2012,142,120,37
KARNATAKA,BELLARY,2012,54,46,18
KARNATAKA,BIDAR,2012,38,39,11
KARNATAKA,BIJAPUR,2012,69,64,18
KARNATAKA,CBPURA,2012,51,44,12
KARNATAKA,CHAMARAJNAGAR,2012,18,34,9
KARNATAKA,CHICKMAGALUR,2012,33,28,11
KARNATAKA,CHITRADURGA,2012,43,38,26
KARNATAKA,DAKSHIN KANNADA,2012,23,25,12
KARNATAKA,DAVANAGERE,2012,42,35,17
KARNATAKA,DHARWAD COMMR.,2012,18,20,6
KARNATAKA,DHARWAD RURAL,2012,27,30,5
KARNATAKA,GADAG,2012,24,11,6
KARNATAKA,GULBARGA,2012,82,87,29
KARNATAKA,HASSAN,2012,77,80,21
KARNATAKA,HAVERI,2012,19,24,12
KARNATAKA,K.G.F.,2012,16,22,10
KARNATAKA,KODAGU,2012,29,36,12
KARNATAKA,KOLAR,2012,46,58,18
KARNATAKA,KOPPAL,2012,24,11,7
KARNATAKA,MANDYA,2012,86,95,35
KARNATAKA,MANGALORE CITY,2012,28,18,12
KARNATAKA,MYSORE COMMR.,2012,31,35,12
KARNATAKA,MYSORE RURAL,2012,78,37,28
KARNATAKA,RAICHUR,2012,42,31,19
KARNATAKA,RAILWAYS,2012,19,1,2
KARNATAKA,RAMANAGAR,2012,77,64,16
KARNATAKA,SHIMOGA,2012,50,78,14
KARNATAKA,TUMKUR,2012,91,80,33
KARNATAKA,UDUPI,2012,14,18,5
KARNATAKA,UTTAR KANNADA,2012,33,23,7
KARNATAKA,YADGIRI,2012,26,37,9
KARNATAKA,TOTAL,2012,1860,1923,621
KERALA,ALAPUZHA,2012,20,18,44
KERALA,ERNAKULAM COMMR.,2012,9,10,28
KERALA,ERNAKULAM RURAL,2012,21,39,59
KERALA,IDUKKI,2012,22,29,53
KERALA,KANNUR,2012,32,27,66
KERALA,KASARGOD,2012,14,23,89
KERALA,KOLLAM COMMR.,2012,21,41,46
KERALA,KOLLAM RURAL,2012,30,28,49
KERALA,KOTTAYAM,2012,20,29,55
KERALA,KOZHIKODE COMMR.,2012,7,7,36
KERALA,KOZHIKODE RURAL,2012,9,24,42
KERALA,MALAPPURAM,2012,16,26,97
KERALA,PALAKKAD,2012,32,42,68
KERALA,PATHANAMTHITTA,2012,28,24,32
KERALA,RAILWAYS,2012,0,1,0
KERALA,THRISSUR COMMR.,2012,9,14,35
KERALA,THRISSUR RURAL,2012,18,49,46
KERALA,TRIVANDRUM COMMR.,2012,14,12,41
KERALA,TRIVANDRUM RURAL,2012,42,49,97
KERALA,WAYANADU,2012,10,5,36
KERALA,TOTAL,2012,374,497,1019
MADHYA PRADESH,ALIRAJPUR,2012,60,33,22
MADHYA PRADESH,ANUPPUR,2012,35,15,62
MADHYA PRADESH,ASHOK NAGAR,2012,34,15,50
MADHYA PRADESH,BALAGHAT,2012,43,22,78
MADHYA PRADESH,BARWANI,2012,46,15,50
MADHYA PRADESH,BETUL,2012,75,26,118
MADHYA PRADESH,BHIND,2012,64,80,49
MADHYA PRADESH,BHOPAL,2012,78,96,143
MADHYA PRADESH,BHOPAL RLY.,2012,4,8,4
MADHYA PRADESH,BURHANPUR,2012,11,12,23
MADHYA PRADESH,CHHATARPUR,2012,50,60,62
MADHYA PRADESH,CHHINDWARA,2012,61,33,122
MADHYA PRADESH,DAMOH,2012,51,47,50
MADHYA PRADESH,DATIYA,2012,51,34,23
MADHYA PRADESH,DEWAS,2012,62,55,70
MADHYA PRADESH,DHAR,2012,61,53,81
MADHYA PRADESH,DINDORI,2012,32,8,40
MADHYA PRADESH,GUNA,2012,44,45,60
MADHYA PRADESH,GWALIOR,2012,96,172,85
MADHYA PRADESH,HARDA,2012,14,20,26
MADHYA PRADESH,HOSHANGABAD,2012,44,32,69
MADHYA PRADESH,INDORE,2012,123,172,173
MADHYA PRADESH,INDORE RLY.,2012,3,2,3
MADHYA PRADESH,JABALPUR,2012,98,129,127
MADHYA PRADESH,JABALPUR RLY.,2012,6,1,3
MADHYA PRADESH,JHABUA,2012,20,24,62
MADHYA PRADESH,KATNI,2012,36,22,58
MADHYA PRADESH,KHANDWA,2012,27,20,66
MADHYA PRADESH,KHARGON,2012,51,38,67
MADHYA PRADESH,MANDLA,2012,25,16,75
MADHYA PRADESH,MANDSAUR,2012,37,49,49
MADHYA PRADESH,MORENA,2012,53,110,32
MADHYA PRADESH,NARSINGHPUR,2012,46,47,71
MADHYA PRADESH,NEEMUCH,2012,18,17,25
MADHYA PRADESH,PANNA,2012,30,19,34
MADHYA PRADESH,RAISEN,2012,54,42,92
MADHYA PRADESH,RAJGARH,2012,36,40,90
MADHYA PRADESH,RATLAM,2012,37,55,72
MADHYA PRADESH,REWA,2012,54,44,92
MADHYA PRADESH,SAGAR,2012,83,89,125
MADHYA PRADESH,SATNA,2012,72,38,89
MADHYA PRADESH,SEONI,2012,38,12,65
MADHYA PRADESH,SHAHDOL,2012,44,13,81
MADHYA PRADESH,SHAJAPUR,2012,39,44,67
MADHYA PRADESH,SHEOPUR,2012,8,15,17
MADHYA PRADESH,SHIVPURI,2012,61,54,104
MADHYA PRADESH,SIDHI,2012,31,9,48
MADHYA PRADESH,SIHORE,2012,23,36,69
MADHYA PRADESH,SINGRAULI,2012,36,9,32
MADHYA PRADESH,TIKAMGARH,2012,43,27,61
MADHYA PRADESH,UJJAIN,2012,55,193,73
MADHYA PRADESH,UMARIYA,2012,12,3,22
MADHYA PRADESH,VIDISHA,2012,58,62,94
MADHYA PRADESH,TOTAL,2012,2373,2332,3425
MAHARASHTRA,AHMEDNAGAR,2012,111,91,61
MAHARASHTRA,AKOLA,2012,42,34,19
MAHARASHTRA,AMRAVATI COMMR.,2012,24,38,20
MAHARASHTRA,AMRAVATI RURAL,2012,63,56,64
MAHARASHTRA,AURANGABAD COMMR.,2012,46,55,23
MAHARASHTRA,AURANGABAD RURAL,2012,74,49,25
MAHARASHTRA,BEED,2012,84,71,42
MAHARASHTRA,BHANDARA,2012,20,11,26
MAHARASHTRA,BULDHANA,2012,49,38,29
MAHARASHTRA,CHANDRAPUR,2012,44,33,44
MAHARASHTRA,DHULE,2012,50,39,30
MAHARASHTRA,GADCHIROLI,2012,57,69,18
MAHARASHTRA,GONDIA,2012,41,28,38
MAHARASHTRA,HINGOLI,2012,25,16,13
MAHARASHTRA,JALGAON,2012,102,77,45
MAHARASHTRA,JALNA,2012,45,69,25
MAHARASHTRA,KOLHAPUR,2012,63,39,48
MAHARASHTRA,LATUR,2012,67,63,21
MAHARASHTRA,MUMBAI COMMR.,2012,215,170,232
